site_id,event_id,sample_date,year,month,dist_nearest_discharge_km,site_type,n_organic_detects,total_organic_conc,ahr_fold_induction,ahr_significant,ahr_qc_flag
SITE-06,5,2013-05-15,2013,5,1,near_field,13,46.08355001354037,2.653671021504123,TRUE,Pass
SITE-06,6,2013-06-15,2013,6,1,near_field,14,26.04009032376248,2.769257270508003,TRUE,Pass
SITE-06,7,2013-07-15,2013,7,1,near_field,12,18.40099236544205,1.9655293601226682,TRUE,Pass
SITE-06,8,2013-08-15,2013,8,1,near_field,12,19.521224574320264,2.704541989950717,TRUE,Pass
SITE-06,9,2013-09-15,2013,9,1,near_field,15,22.500800354503273,1.2800430431228627,FALSE,Pass
SITE-06,10,2013-10-15,2013,10,1,near_field,13,18.630478009010076,2.4273329520491456,TRUE,Pass
SITE-06,11,2013-11-15,2013,11,1,near_field,11,17.603810944142957,2.261276388022317,TRUE,Pass
SITE-06,12,2013-12-15,2013,12,1,near_field,11,18.954642316989457,2.6047217635778965,TRUE,Pass
SITE-06,13,2014-01-15,2014,1,1,near_field,10,10.198348520291649,1.4434946830820292,FALSE,Pass
SITE-06,14,2014-02-15,2014,2,1,near_field,12,11.611895582543426,1.4204031390024,FALSE,Pass
SITE-06,15,2014-03-15,2014,3,1,near_field,12,26.737349380287224,2.176828842721821,TRUE,Pass
SITE-06,16,2014-04-15,2014,4,1,near_field,13,23.441484979900245,3.0657381218790754,TRUE,Pass
SITE-06,17,2014-05-15,2014,5,1,near_field,13,25.810257290961868,1.6450932738635802,TRUE,Pass
SITE-06,18,2014-06-15,2014,6,1,near_field,13,23.75606516289632,0.7160483932749245,FALSE,Pass
SITE-06,19,2014-07-15,2014,7,1,near_field,11,22.456666242723575,0.7732468489726877,FALSE,Pass
SITE-06,20,2014-08-15,2014,8,1,near_field,16,43.60458633710847,1.6892712924362732,TRUE,Pass
SITE-06,21,2014-09-15,2014,9,1,near_field,8,11.47851795747572,0.7160483932749245,FALSE,Pass
SITE-06,22,2014-10-15,2014,10,1,near_field,12,23.11019602437215,1.5149653443721205,TRUE,Pass
SITE-06,23,2014-11-15,2014,11,1,near_field,11,7.961072687515206,2.0117174257191106,TRUE,Pass
SITE-06,24,2014-12-15,2014,12,1,near_field,8,8.345335669248904,1.3743282178470397,FALSE,Pass
SITE-06,25,2015-01-15,2015,1,1,near_field,10,245.4762575553272,2.8234984548716326,TRUE,Flag-matrix
SITE-06,26,2015-02-15,2015,2,1,near_field,18,226.93695597239747,0.7203185802276387,FALSE,Pass
SITE-06,27,2015-03-15,2015,3,1,near_field,14,21.656546135949508,0.8895453870545267,FALSE,Pass
SITE-06,28,2015-04-15,2015,4,1,near_field,15,155.06708313598858,3.1365420393179892,TRUE,Pass
SITE-06,29,2015-05-15,2015,5,1,near_field,15,167.57748775700452,2.185287514739818,TRUE,Flag-matrix
SITE-06,30,2015-06-15,2015,6,1,near_field,16,223.93322177920086,2.515332693593397,TRUE,Flag-matrix
SITE-06,31,2015-07-15,2015,7,1,near_field,15,189.46730354772166,2.518996793251152,TRUE,Pass
SITE-06,32,2015-08-15,2015,8,1,near_field,17,227.56916827371052,3.025275279692465,TRUE,Flag-matrix
SITE-06,33,2015-09-15,2015,9,1,near_field,16,308.57367161551616,4.662316681719184,TRUE,Pass
SITE-06,34,2015-10-15,2015,10,1,near_field,14,155.42813397404316,2.5281295741356047,TRUE,Flag-matrix
SITE-06,35,2015-11-15,2015,11,1,near_field,12,139.05908336127172,2.612203145265596,TRUE,Flag-matrix
SITE-06,36,2015-12-15,2015,12,1,near_field,13,20.00024076831027,1.6962675870437969,TRUE,Pass
SITE-06,37,2016-01-15,2016,1,1,near_field,18,300.329911556053,2.140342589714001,TRUE,Pass
SITE-06,38,2016-02-15,2016,2,1,near_field,12,196.31747618692117,2.630614791366618,TRUE,Pass
SITE-06,39,2016-03-15,2016,3,1,near_field,17,162.4932193584771,3.7270326221731693,TRUE,Pass
SITE-06,40,2016-04-15,2016,4,1,near_field,15,218.70904014763542,1.6082246196935626,TRUE,Pass
SITE-06,41,2016-05-15,2016,5,1,near_field,12,109.82927699109273,2.2244705099758595,TRUE,Pass
SITE-06,42,2016-06-15,2016,6,1,near_field,16,103.7810283117283,2.9605759151810305,TRUE,Pass
SITE-06,43,2016-07-15,2016,7,1,near_field,16,61.10977076321384,2.901292229954929,TRUE,Flag-matrix
SITE-06,44,2016-08-15,2016,8,1,near_field,16,213.17916259066314,2.712645274679664,TRUE,Pass
SITE-06,45,2016-09-15,2016,9,1,near_field,16,193.89782032641529,2.5514148698796397,TRUE,Pass
SITE-06,46,2016-10-15,2016,10,1,near_field,13,275.66039472530656,1.9873060034278853,TRUE,Pass
SITE-06,47,2016-11-15,2016,11,1,near_field,18,94.33208970256432,3.0134835870038725,TRUE,Flag-matrix
SITE-06,48,2016-12-15,2016,12,1,near_field,14,360.8128730678719,2.8885703508944323,TRUE,Pass
SITE-06,49,2017-01-15,2017,1,1,near_field,7,14.067245490504595,1.871190880042766,TRUE,Pass
SITE-06,50,2017-02-15,2017,2,1,near_field,8,16.272575982004696,1.319989909050701,FALSE,Flag-matrix
SITE-06,51,2017-03-15,2017,3,1,near_field,6,7.958059977116254,1.8115711278935045,TRUE,Pass
SITE-06,52,2017-04-15,2017,4,1,near_field,8,19.893687898604707,1.4847998586796383,FALSE,Pass
SITE-06,53,2017-05-15,2017,5,1,near_field,8,20.70581720436056,1.824821334644355,TRUE,Pass
SITE-06,54,2017-06-15,2017,6,1,near_field,6,17.088049695657833,2.37740025671432,TRUE,Pass
SITE-06,55,2017-07-15,2017,7,1,near_field,6,19.687894448508885,1.0364534361882622,FALSE,Pass
SITE-06,56,2017-08-15,2017,8,1,near_field,3,2.1528950868332237,2.5124826719124,TRUE,Pass
SITE-06,57,2017-09-15,2017,9,1,near_field,10,25.80248847606638,1.9070472471432511,TRUE,Pass
SITE-06,58,2017-10-15,2017,10,1,near_field,6,12.74751745057077,2.4422288862996786,TRUE,Pass
SITE-06,59,2017-11-15,2017,11,1,near_field,6,11.416832827807726,1.9239218621351935,TRUE,Pass
SITE-06,60,2017-12-15,2017,12,1,near_field,8,12.470661108402991,0.9997018769996141,FALSE,Pass
SITE-06,61,2018-01-15,2018,1,1,near_field,8,43.03821925112056,1.5892507564930969,TRUE,Flag-matrix
SITE-06,62,2018-02-15,2018,2,1,near_field,7,24.32124561640614,1.2275946161842284,FALSE,Flag-matrix
SITE-06,63,2018-03-15,2018,3,1,near_field,4,114.99023444631226,2.682199810499705,TRUE,Pass
SITE-06,64,2018-04-15,2018,4,1,near_field,7,169.70432607286997,2.0521548144571073,TRUE,Pass
SITE-06,65,2018-05-15,2018,5,1,near_field,9,238.17977502340048,2.134492910688444,TRUE,Flag-matrix
SITE-06,66,2018-06-15,2018,6,1,near_field,7,50.61213496893336,1.2058026166037306,FALSE,Pass
SITE-06,67,2018-07-15,2018,7,1,near_field,10,127.95638602917904,0.7661527820564008,FALSE,Pass
SITE-06,68,2018-08-15,2018,8,1,near_field,9,185.75161899817388,2.3219934939079097,TRUE,Flag-matrix
SITE-06,69,2018-09-15,2018,9,1,near_field,5,116.42731711914654,2.251888556813174,TRUE,Flag-matrix
SITE-06,70,2018-10-15,2018,10,1,near_field,8,316.65168329066057,2.7777633951583534,TRUE,Pass
SITE-06,71,2018-11-15,2018,11,1,near_field,4,10.362787737930402,1.5494761708048848,TRUE,Pass
SITE-06,72,2018-12-15,2018,12,1,near_field,8,99.71628580272655,2.583678612747114,TRUE,Pass
SITE-06,73,2019-01-15,2019,1,1,near_field,20,279.20125407957937,2.911712726292896,TRUE,Pass
SITE-06,74,2019-02-15,2019,2,1,near_field,22,151.18132707611483,2.38964083442183,TRUE,Pass
SITE-06,75,2019-03-15,2019,3,1,near_field,26,274.4149070984319,2.973326434916336,TRUE,Pass
SITE-06,76,2019-04-15,2019,4,1,near_field,21,242.0035818246979,2.8705860156252703,TRUE,Pass
SITE-06,77,2019-05-15,2019,5,1,near_field,22,320.8163299956274,1.7219389794634423,TRUE,Flag-matrix
SITE-06,78,2019-06-15,2019,6,1,near_field,22,133.25192012336802,2.3070621393622837,TRUE,Pass
SITE-06,79,2019-07-15,2019,7,1,near_field,21,217.44970282020972,2.8326163273778127,TRUE,Pass
SITE-06,80,2019-08-15,2019,8,1,near_field,25,253.65759285767615,2.05695899618551,TRUE,Pass
SITE-06,81,2019-09-15,2019,9,1,near_field,22,160.63566481208883,3.196151948487111,TRUE,Pass
SITE-06,82,2019-10-15,2019,10,1,near_field,20,193.7717082739937,3.4753933595978044,TRUE,Pass
SITE-06,83,2019-11-15,2019,11,1,near_field,23,389.8823090849696,3.4088336055271142,TRUE,Flag-matrix
SITE-06,84,2019-12-15,2019,12,1,near_field,14,105.89978765182406,1.8904673171306636,TRUE,Pass
SITE-06,85,2020-01-15,2020,1,1,near_field,14,241.54173995990902,1.624788416148343,TRUE,Pass
SITE-06,86,2020-02-15,2020,2,1,near_field,16,95.66862340577885,3.55179676109522,TRUE,Pass
SITE-06,87,2020-03-15,2020,3,1,near_field,17,333.9025293888493,2.1354660091456874,TRUE,Pass
SITE-06,88,2020-04-15,2020,4,1,near_field,18,334.46141816645195,2.736604535190973,TRUE,Pass
SITE-06,89,2020-05-15,2020,5,1,near_field,19,206.05122093845165,1.8720324666227497,TRUE,Pass
SITE-06,90,2020-06-15,2020,6,1,near_field,15,148.7211220985638,3.3719871544889743,TRUE,Flag-matrix
SITE-06,91,2020-07-15,2020,7,1,near_field,14,126.41492048872026,3.364613934838663,TRUE,Pass
SITE-06,92,2020-08-15,2020,8,1,near_field,14,187.97642222107476,2.9483555665627303,TRUE,Flag-matrix
SITE-06,93,2020-09-15,2020,9,1,near_field,19,259.09675461156075,3.679932702232115,TRUE,Flag-matrix
SITE-06,94,2020-10-15,2020,10,1,near_field,18,149.6660958495601,1.5753974436967395,TRUE,Pass
SITE-06,95,2020-11-15,2020,11,1,near_field,14,249.51766916368524,1.7766289151102077,TRUE,Flag-matrix
SITE-06,96,2020-12-15,2020,12,1,near_field,14,355.6855208899745,3.1006651681242365,TRUE,Flag-matrix
SITE-06,97,2021-01-15,2021,1,1,near_field,16,86.25761629778768,1.6239040749329519,TRUE,Pass
SITE-06,98,2021-02-15,2021,2,1,near_field,18,71.3973171860148,2.501634566454149,TRUE,Flag-matrix
SITE-06,99,2021-03-15,2021,3,1,near_field,18,139.34259693972098,1.6841325157321303,TRUE,Pass
SITE-06,100,2021-04-15,2021,4,1,near_field,17,66.15711668112661,1.3942996617719348,FALSE,Pass
SITE-06,101,2021-05-15,2021,5,1,near_field,19,122.32571654368265,1.7689874948637034,TRUE,Pass
SITE-06,102,2021-06-15,2021,6,1,near_field,18,119.72512282756038,2.4970883748948745,TRUE,Pass
SITE-06,103,2021-07-15,2021,7,1,near_field,19,79.68534316422975,2.0346981790763543,TRUE,Pass
SITE-06,104,2021-08-15,2021,8,1,near_field,18,53.72955127981027,1.850559182709428,TRUE,Pass
SITE-06,105,2021-09-15,2021,9,1,near_field,21,110.15211036247085,2.4797235271809255,TRUE,Pass
SITE-06,106,2021-10-15,2021,10,1,near_field,20,101.98066166436347,3.521570684618908,TRUE,Flag-matrix
SITE-06,107,2021-11-15,2021,11,1,near_field,24,59.92495464825023,2.6609983472911463,TRUE,Pass
SITE-06,108,2021-12-15,2021,12,1,near_field,20,72.83198130566917,1.211968753381298,FALSE,Flag-matrix
SITE-06,109,2022-01-15,2022,1,1,near_field,11,284.75269302982116,2.564507951164428,TRUE,Flag-matrix
SITE-06,110,2022-02-15,2022,2,1,near_field,9,94.9912959543977,2.1275701080874714,TRUE,Pass
SITE-06,111,2022-03-15,2022,3,1,near_field,8,237.55712884213048,2.0438980978398793,TRUE,Flag-matrix
SITE-06,112,2022-04-15,2022,4,1,near_field,10,288.4874541549916,2.444915126115043,TRUE,Pass
SITE-06,113,2022-05-15,2022,5,1,near_field,10,168.765840525354,3.630145682636985,TRUE,Pass
SITE-06,114,2022-06-15,2022,6,1,near_field,10,293.75676353890475,3.6103638543450915,TRUE,Pass
SITE-06,115,2022-07-15,2022,7,1,near_field,7,139.68820405640696,1.4507776724299761,FALSE,Flag-matrix
SITE-06,116,2022-08-15,2022,8,1,near_field,10,59.579514495190566,1.1604432869059238,FALSE,Flag-matrix
SITE-06,117,2022-09-15,2022,9,1,near_field,11,221.42964214558486,1.9545550803468323,TRUE,Pass
SITE-06,118,2022-10-15,2022,10,1,near_field,12,223.05486363692367,1.6957111938148761,TRUE,Pass
SITE-06,119,2022-11-15,2022,11,1,near_field,9,155.17180462422726,3.056829265757947,TRUE,Pass
SITE-06,120,2022-12-15,2022,12,1,near_field,6,228.41623668240604,1.8684745864007568,TRUE,Pass
SITE-06,121,2023-01-15,2023,1,1,near_field,18,177.5260862652847,3.656411786426762,TRUE,Pass
SITE-06,122,2023-02-15,2023,2,1,near_field,21,193.0117673602076,2.7447393638352873,TRUE,Pass
SITE-06,123,2023-03-15,2023,3,1,near_field,21,147.79222017420145,1.4989181681583879,FALSE,Pass
SITE-06,124,2023-04-15,2023,4,1,near_field,21,165.44908845177784,1.969314257747373,TRUE,Pass
SITE-06,125,2023-05-15,2023,5,1,near_field,18,370.2172661644511,3.1803759833383864,TRUE,Pass
SITE-06,126,2023-06-15,2023,6,1,near_field,18,152.03869192869308,2.460807341669741,TRUE,Pass
SITE-06,127,2023-07-15,2023,7,1,near_field,28,351.82583791998616,3.4389369633201605,TRUE,Pass
SITE-06,128,2023-08-15,2023,8,1,near_field,22,197.55623459395267,2.4072459192164914,TRUE,Pass
SITE-06,129,2023-09-15,2023,9,1,near_field,22,225.31878649107742,2.8199901924952173,TRUE,Pass
SITE-06,130,2023-10-15,2023,10,1,near_field,22,230.26532874054553,3.4237366517226158,TRUE,Pass
SITE-06,131,2023-11-15,2023,11,1,near_field,16,99.73304893405928,2.092920847880535,TRUE,Pass
SITE-06,132,2023-12-15,2023,12,1,near_field,17,361.2584732287511,1.804538206521864,TRUE,Pass
SITE-06,133,2024-01-15,2024,1,1,near_field,14,117.72673251953992,2.234037875541372,TRUE,Pass
SITE-06,134,2024-02-15,2024,2,1,near_field,14,299.0875139082533,2.7588459688018148,TRUE,Pass
SITE-06,135,2024-03-15,2024,3,1,near_field,11,132.05675450786262,2.2335470770265613,TRUE,Pass
SITE-06,136,2024-04-15,2024,4,1,near_field,14,228.94984932896617,2.484195311229767,TRUE,Pass
SITE-06,137,2024-05-15,2024,5,1,near_field,16,131.74524962858013,2.6560168277814387,TRUE,Flag-matrix
SITE-06,138,2024-06-15,2024,6,1,near_field,10,56.23463802956337,2.1243282605440172,TRUE,Pass
SITE-06,139,2024-07-15,2024,7,1,near_field,17,200.52566325141652,3.2028366484413597,TRUE,Pass
SITE-06,140,2024-08-15,2024,8,1,near_field,16,34.905832167707615,2.1527117813158467,TRUE,Flag-matrix
SITE-06,141,2024-09-15,2024,9,1,near_field,16,265.5061639402085,1.5293925166783633,TRUE,Flag-matrix
SITE-06,142,2024-10-15,2024,10,1,near_field,12,69.70454285905032,3.615728116615739,TRUE,Pass
SITE-06,143,2024-11-15,2024,11,1,near_field,11,82.96839236745885,1.9231029251900749,TRUE,Pass
SITE-06,144,2024-12-15,2024,12,1,near_field,13,368.3527922034352,3.8274684965272385,TRUE,Flag-matrix
SITE-07,1,2013-01-15,2013,1,0,discharge_point,14,278.88062043839835,3.9167723768843663,TRUE,Pass
SITE-07,2,2013-02-15,2013,2,0,discharge_point,15,226.50639155415396,2.8457701136057665,TRUE,Flag-matrix
SITE-07,3,2013-03-15,2013,3,0,discharge_point,19,216.9924373380366,2.5668837037324455,TRUE,Flag-matrix
SITE-07,4,2013-04-15,2013,4,0,discharge_point,19,248.54087544420693,3.283260808787714,TRUE,Pass
SITE-07,5,2013-05-15,2013,5,0,discharge_point,19,265.93093737204856,2.8728386319167507,TRUE,Pass
SITE-07,6,2013-06-15,2013,6,0,discharge_point,19,188.0320724368763,2.6809629207923336,TRUE,Pass
SITE-07,7,2013-07-15,2013,7,0,discharge_point,16,186.86725797315228,2.4291323886049736,TRUE,Flag-matrix
SITE-07,8,2013-08-15,2013,8,0,discharge_point,15,38.028571540593724,2.0333222508397415,TRUE,Pass
SITE-07,9,2013-09-15,2013,9,0,discharge_point,19,96.90244310270968,2.536440748140321,TRUE,Pass
SITE-07,10,2013-10-15,2013,10,0,discharge_point,16,267.16365962656596,2.660792060551658,TRUE,Pass
SITE-07,11,2013-11-15,2013,11,0,discharge_point,17,409.4713002318832,2.0992640246455654,TRUE,Flag-matrix
SITE-07,12,2013-12-15,2013,12,0,discharge_point,19,187.15297927882537,3.147261889498658,TRUE,Pass
SITE-07,13,2014-01-15,2014,1,0,discharge_point,25,88.35236193812786,3.1736281169490197,TRUE,Pass
SITE-07,14,2014-02-15,2014,2,0,discharge_point,24,69.41159084991135,1.5490853068748067,TRUE,Pass
SITE-07,15,2014-03-15,2014,3,0,discharge_point,18,42.161163905603964,2.8841251471276075,TRUE,Pass
SITE-07,16,2014-04-15,2014,4,0,discharge_point,19,78.67959328467931,1.0394609732358826,FALSE,Flag-matrix
SITE-07,17,2014-05-15,2014,5,0,discharge_point,20,79.62005409398195,2.4266482013232844,TRUE,Pass
SITE-07,18,2014-06-15,2014,6,0,discharge_point,20,89.03869513290014,2.1367435834738853,TRUE,Flag-matrix
SITE-07,19,2014-07-15,2014,7,0,discharge_point,20,68.66240504181971,2.240267212076227,TRUE,Flag-matrix
SITE-07,20,2014-08-15,2014,8,0,discharge_point,17,68.28236178042283,1.9608102303988844,TRUE,Pass
SITE-07,21,2014-09-15,2014,9,0,discharge_point,24,102.77082149480552,3.2556884361464,TRUE,Flag-matrix
SITE-07,22,2014-10-15,2014,10,0,discharge_point,24,92.26748843627618,2.336020286965235,TRUE,Pass
SITE-07,23,2014-11-15,2014,11,0,discharge_point,24,69.68694531020422,2.1476058609459185,TRUE,Flag-matrix
SITE-07,24,2014-12-15,2014,12,0,discharge_point,17,42.989235888572146,3.3401700905359033,TRUE,Flag-matrix
SITE-07,25,2015-01-15,2015,1,0,discharge_point,20,88.2229724073622,2.2927342264305803,TRUE,Flag-matrix
SITE-07,26,2015-02-15,2015,2,0,discharge_point,22,79.63523823848772,2.5601995866397265,TRUE,Pass
SITE-07,27,2015-03-15,2015,3,0,discharge_point,24,80.24889444851486,2.3776392761052803,TRUE,Pass
SITE-07,28,2015-04-15,2015,4,0,discharge_point,20,143.59926050064118,3.3606139809192084,TRUE,Pass
SITE-07,29,2015-05-15,2015,5,0,discharge_point,21,83.4836020918826,2.26402623340971,TRUE,Pass
SITE-07,30,2015-06-15,2015,6,0,discharge_point,26,93.74153426765638,2.6867814012703035,TRUE,Pass
SITE-07,31,2015-07-15,2015,7,0,discharge_point,17,43.28508946592196,2.9005550293582725,TRUE,Pass
SITE-07,32,2015-08-15,2015,8,0,discharge_point,17,49.512244792509094,3.542030224837957,TRUE,Flag-matrix
SITE-07,33,2015-09-15,2015,9,0,discharge_point,20,79.35555936446265,2.3653893686795264,TRUE,Pass
SITE-07,34,2015-10-15,2015,10,0,discharge_point,21,46.831480303644085,3.360196893702202,TRUE,Pass
SITE-07,35,2015-11-15,2015,11,0,discharge_point,19,81.09743039750873,2.195527326067839,TRUE,Pass
SITE-07,36,2015-12-15,2015,12,0,discharge_point,17,76.99425654105185,2.790837508145661,TRUE,Pass
SITE-07,37,2016-01-15,2016,1,0,discharge_point,19,361.63582395104424,2.698370329656921,TRUE,Pass
SITE-07,38,2016-02-15,2016,2,0,discharge_point,19,301.03051581525926,3.359378909652048,TRUE,Flag-matrix
SITE-07,39,2016-03-15,2016,3,0,discharge_point,20,302.01842239291034,3.678958705597567,TRUE,Pass
SITE-07,40,2016-04-15,2016,4,0,discharge_point,17,104.2872507297083,1.4407101944574618,FALSE,Pass
SITE-07,41,2016-05-15,2016,5,0,discharge_point,15,154.1489040806892,2.9231820972019573,TRUE,Pass
SITE-07,42,2016-06-15,2016,6,0,discharge_point,16,170.99619526123425,2.9178684299215556,TRUE,Pass
SITE-07,43,2016-07-15,2016,7,0,discharge_point,17,422.25483310215805,2.5479013383997464,TRUE,Flag-matrix
SITE-07,44,2016-08-15,2016,8,0,discharge_point,17,292.9009149265239,2.4907906911814477,TRUE,Pass
SITE-07,45,2016-09-15,2016,9,0,discharge_point,17,248.41489255251454,3.942224924232065,TRUE,Pass
SITE-07,46,2016-10-15,2016,10,0,discharge_point,13,321.3049991851622,2.630092681934678,TRUE,Pass
SITE-07,47,2016-11-15,2016,11,0,discharge_point,16,328.35294187596054,2.5227636971820258,TRUE,Flag-matrix
SITE-07,48,2016-12-15,2016,12,0,discharge_point,19,172.8812509500128,2.437711457592436,TRUE,Flag-matrix
SITE-07,49,2017-01-15,2017,1,0,discharge_point,12,124.88477978938427,3.9035799178871557,TRUE,Pass
SITE-07,50,2017-02-15,2017,2,0,discharge_point,17,223.5165450430456,4.367980975439727,TRUE,Pass
SITE-07,51,2017-03-15,2017,3,0,discharge_point,21,359.98800926016025,1.8511103555024655,TRUE,Flag-matrix
SITE-07,52,2017-04-15,2017,4,0,discharge_point,19,227.87664187708606,2.0719997930164045,TRUE,Flag-matrix
SITE-07,53,2017-05-15,2017,5,0,discharge_point,22,330.6336782410674,2.360802294141438,TRUE,Pass
SITE-07,54,2017-06-15,2017,6,0,discharge_point,16,31.512575114494993,1.3228226970396406,FALSE,Flag-matrix
SITE-07,55,2017-07-15,2017,7,0,discharge_point,14,112.65727913371326,2.492260113918136,TRUE,Flag-matrix
SITE-07,56,2017-08-15,2017,8,0,discharge_point,16,65.95494696359425,2.22350932253551,TRUE,Flag-matrix
SITE-07,57,2017-09-15,2017,9,0,discharge_point,17,231.18181837686788,2.591042575681701,TRUE,Pass
SITE-07,58,2017-10-15,2017,10,0,discharge_point,17,383.32104159730756,1.9374914921702833,TRUE,Pass
SITE-07,59,2017-11-15,2017,11,0,discharge_point,16,191.40841116687153,3.701498942280471,TRUE,Pass
SITE-07,60,2017-12-15,2017,12,0,discharge_point,16,197.96990007718006,2.3861885701000594,TRUE,Pass
SITE-07,61,2018-01-15,2018,1,0,discharge_point,22,394.0396080424211,3.1385537865279667,TRUE,Pass
SITE-07,62,2018-02-15,2018,2,0,discharge_point,28,158.9649588575687,1.3787044568523172,FALSE,Flag-matrix
SITE-07,63,2018-03-15,2018,3,0,discharge_point,29,283.43024729701705,2.287863044972702,TRUE,Pass
SITE-07,64,2018-04-15,2018,4,0,discharge_point,24,224.8635068119448,3.8789052828768034,TRUE,Flag-matrix
SITE-07,65,2018-05-15,2018,5,0,discharge_point,29,283.75144327756993,2.597131955773193,TRUE,Pass
SITE-07,66,2018-06-15,2018,6,0,discharge_point,27,425.27081714465413,2.715408747611526,TRUE,Pass
SITE-07,67,2018-07-15,2018,7,0,discharge_point,26,197.8538501383559,2.800817931512806,TRUE,Pass
SITE-07,68,2018-08-15,2018,8,0,discharge_point,28,341.687274314446,1.9955730875056839,TRUE,Pass
SITE-07,69,2018-09-15,2018,9,0,discharge_point,22,137.67544056839654,3.4360180366455877,TRUE,Pass
SITE-07,70,2018-10-15,2018,10,0,discharge_point,29,544.8515368127001,2.4009982926402262,TRUE,Pass
SITE-07,71,2018-11-15,2018,11,0,discharge_point,25,194.8115101091734,2.0809250903686847,TRUE,Flag-matrix
SITE-07,72,2018-12-15,2018,12,0,discharge_point,24,244.95262224806308,3.7027478802048863,TRUE,Pass
SITE-07,73,2019-01-15,2019,1,0,discharge_point,23,342.0808061258351,2.8008842350274095,TRUE,Pass
SITE-07,74,2019-02-15,2019,2,0,discharge_point,22,259.58089724652666,4.427292615496892,TRUE,Pass
SITE-07,75,2019-03-15,2019,3,0,discharge_point,21,163.14865750739608,3.222873108439696,TRUE,Flag-matrix
SITE-07,76,2019-04-15,2019,4,0,discharge_point,27,181.78365198881875,3.787717071116006,TRUE,Flag-matrix
SITE-07,77,2019-05-15,2019,5,0,discharge_point,26,177.2048279727572,1.6974156795520812,TRUE,Flag-matrix
SITE-07,78,2019-06-15,2019,6,0,discharge_point,27,211.41020192481878,2.336503809647125,TRUE,Pass
SITE-07,79,2019-07-15,2019,7,0,discharge_point,27,374.85850910567484,3.419571481606213,TRUE,Pass
SITE-07,80,2019-08-15,2019,8,0,discharge_point,30,354.132076404159,2.6818106313891694,TRUE,Pass
